"","title","message","impressions","paid_for_by","advertiser","page","date"
"2692","Ilhan Omar for Congress","<p>I’m Ilhan Omar and I’m running for Congress.  It’s time for our government to reflect the diversity which makes us strong. When I am elected, I’ll be the first Somali-American Congresswoman. I’ll fight tirelessly for Medicare for All, tuition-free college, humane immigration policy, and a living wage for working-class families. </p><p> But I need your help: will you donate $10 to my campaign tonight?</p>",1,"Ilhan for Congress","Ilhan Omar for Congress","https://www.facebook.com/IlhanMN/",2018-10-19
"2693","Amnesty International USA","<p>According to reports, the Trump administration is preparing to publish regulations that would effectively terminate the 1997 Flores Settlement Agreement, which mandates that children cannot be held in immigration detention for more than 20 days.</p>",1,"Amnesty International USA","Amnesty International USA","https://www.facebook.com/amnestyusa/",2018-10-17
"2694","ACLU of Colorado","<p>Colorado needs an attorney general who will defend civil rights and protect our state from the Trump Administration. We launched Vote Your AG Colorado to educate voters about the candidates and their views on immigration, reproductive rights, criminal justice reform, and more. Learn more about the important role of the AG and how to vote in the upcoming election.</p>",2,"ACLU of Colorado","ACLU of Colorado","https://www.facebook.com/acluofcolorado/",2018-10-15
"2695","FWD.us","<p>Join us in working towards immigration reform in your community. Together, we can move America forward. Add your name if you agree: Our immigration system is broken. <a href=""https://bit.ly/2yNQF5F"">http://bit.ly/2yNQF5F</a></p>",1,"FWD.us","FWD.us","https://www.facebook.com/fwdus/",2018-10-22
"2696","FWD.us","<p>Join us in working towards immigration reform in your community. Together, we can move America forward. Add your name if you agree: Our immigration system is broken. <a href=""https://bit.ly/2ynnrvk"">http://bit.ly/2ynnrvk</a></p>",1,"FWD.us","FWD.us","https://www.facebook.com/fwdus/",2018-10-22
"2697","NO on 105","<p>The Trump administration in D.C. has separated children from their families, introduced racial and religious profiling and deported thousands of law-abiding immigrants from their communities. </p><p> By voting No on Measure 105, we can show that Oregon wants no part of Donald Trump’s immigration policies.</p>",2,"Oregonians United Against Profiling","NO on 105","https://www.facebook.com/ORUnited/",2018-10-30
"2698","Donald J. Trump","<p>For the next 30 days, I promise to make this election about you. I want to make it about building the wall, protecting your retirement, strengthening our economy even more, raising wages, bringing back American jobs, and reforming immigration.</p><p> But I can only take on the special interests so much. I need you fighting by my side if we want to win.</p>",2,"Donald J. Trump for President, Inc.","Donald J. Trump","https://www.facebook.com/DonaldTrump/",2018-10-08
"2699","Amnesty International USA","<p>According to reports, the Trump administration is preparing to publish regulations that would effectively terminate the 1997 Flores Settlement Agreement, which mandates that children cannot be held in immigration detention for more than 20 days.</p>",4,"Amnesty International USA","Amnesty International USA","https://www.facebook.com/amnestyusa/",2018-10-02
"2700","Russell Beste For U.S. Senate, Vermont","<p>Beste Bringing Private Sector Well Paying Jobs - focused on issues not sides; for new well-paying private sector jobs; stop global warming; fiscally managed infrastructure programs; lower taxes; supports working families; help seniors; recognize its okay to disagree on issues, we all have different ideas; create term limits; online training programs to lower college costs and provide skill training; money out of politics; supports armed forces to protect free markets; equality for all; help farmers compete; reduce national debt; balance immigration with sustaining our great culture; manage our government with improved performance metrics, run more like a business; fix Vermont economy our debts are not out of control; NO FANCY GLOSSY EXPENSIVE VIDEOS, JUST ME!</p>",1,"Russell Beste (1400857496713881)","Russell Beste For U.S. Senate, Vermont","https://www.facebook.com/vermontbeste/",2018-10-05
"2701","Ecco Books","<p>""He wanted a wall along the entire southern border and a pause on all immigration. He vowed to rip up trade deals and revive manufacturing. He hated political correctness and warned of the decline Western culture. He railed against a 'rigged' system and fomented a populist uprising that terrified the Republican Party’s leaders. He was endorsed by David Duke. And he was denounced and labeled a racist — by Donald Trump.""</p><p> A fascinating excerpt from THE RED AND THE BLUE, the new book from <a class=""profileLink"" data-hovercard=""https://www.facebook.com/273864989376427"" href=""https://www.facebook.com/msnbc/"">MSNBC</a>'s Steve Kornacki! Available now in hardcover, ebook, and audio.</p>",1,"Ecco/HarperCollins","Ecco Books","https://www.facebook.com/eccobooks/",2018-10-02
"2702","Abortion On Our Own Terms","<p>Abortion access should not depend on your race, ethnicity, immigration status or how much money you have.</p><p> Sign the petition.</p>",1,"Abortion On Our Own Terms","Abortion On Our Own Terms","https://www.facebook.com/abortiononourownterms/",2018-10-26
"2703","Novo Legal Group","<p>UPDATE! We have just received news that at least one of the immigration judges in Denver has granted our motions to terminate and dismissed several deportation cases.</p><p> Nearly 700,000 individuals in deportation proceedings qualify for this relief. If you have a deportation case or recently lost your case, we can help.</p>",1,"","Novo Legal Group","https://www.facebook.com/NovoLegalGroup/",2018-09-01
"2704","Kevin Cramer","<p>It is absolutely necessary for our country to secure its borders. For too long, our immigration policy has been broken, and it has created a national security crisis that will only be solved once our borders are secure again. In particular, we must act to de-fund sanctuary cities immediately. In the house I co-sponsored a bill that would’ve done exactly that. We passed it, and it went on to fail in the Senate, which reinforces the need for our state to have another Senator that will stand for the rule of law, and against illegal immigration.</p>",3,"Cramer for Senate","Kevin Cramer","https://www.facebook.com/votecramer/",2018-09-11
"2705","Donald J. Trump","<p>For the next 30 days, I promise to make this election about you. I want to make it about building the wall, protecting your retirement, strengthening our economy even more, raising wages, bringing back American jobs, and reforming immigration.</p><p> But I can only take on the special interests so much. I need you fighting by my side if we want to win.</p>",1,"Donald J. Trump for President, Inc.","Donald J. Trump","https://www.facebook.com/DonaldTrump/",2018-10-11
"2706","Bay Resistance","<p>On Tuesday 10/30 we will be 7 days from the election, with affordable housing, immigration, workers rights, and many other issues at stake. Want to make your voice heard in the final week? Here are 7 ways:</p><p> 1) Come get a stack of voter guides from Bay Resistance! You can drop by on Tuesday 10/30 anytime between 12-5pm at 570 14th St, Oakland*. There will be cookies, voter guides, and information on how to plan your own ballot party. </p><p> 2) Plan your own ballot party!  Host a gath<span class=""text_exposed_hide"">...</span><span class=""text_exposed_show"">ering at your home or a local bar, so you and your friends can complete your ballots together.</span></p><p> 3) Pass out voter guides in your community! You can hand out voter guides on Halloween (swap a treat for a treat), or bring a stack to First Friday.  </p><p> 4) Volunteer on a local campaign! Fill out this form to find out how you can plug in: <a href=""https://bit.ly/sevendaysleft"">http://bit.ly/sevendaysleft</a></p><p> 5) Send the volunteer link to 7 friends so you can all help out together!</p><p> 6) Text 7 friends and ask them if they have a plan to vote or need help figuring out their ballot.</p><p> 7) Donate! Help build local, grassroots electoral power**: <a href=""http://www.oaklandrisingaction.org/contribute/"">http://www.oaklandrisingaction.org/contribute/</a></p><p> Feel free to write on the event wall letting us know which of these 7 things you are going to do in the final 7 days.</p><p> *Message us if you can't come during that time and we'll try to find another way to get them to you.<br> **If you're not in Oakland and want to donate to a grassroots electoral organization in your community, message us!</p>",1,"","Bay Resistance","https://www.facebook.com/bayresistance/",2018-10-28
"2707","Donald J. Trump","<p>For the next 30 days, I promise to make this election about you. I want to make it about building the wall, protecting your retirement, strengthening our economy even more, raising wages, bringing back American jobs, and reforming immigration.</p><p> But I can only take on the special interests so much. I need you fighting by my side if we want to win.</p>",1,"Donald J. Trump for President, Inc.","Donald J. Trump","https://www.facebook.com/DonaldTrump/",2018-10-11
"2708","Beto O'Rourke","<p>Texas is the defining border state. We should be leading on immigration reform. And yet Ted Cruz was the only U.S. Senator to vote against moving forward on a conversation about reform. Senator Cruz has vowed to deport every single Dreamer. He's selling paranoia and fear instead of solutions. </p><p> We deserve better.</p>",1,"Beto for Texas","Beto O'Rourke","https://www.facebook.com/betoorourke/",2018-10-23
"2709","ADL - Anti-Defamation League","<p>According to the New York Times, the U.S. is currently holding a record 12,800 migrant children in immigration detention, a fivefold increase from May 2017. On top of this, the Trump Administration just released draft rules that would dismantle critical protections for children in immigration detention that were guaranteed by the decades-long Flores Settlement Agreement. These proposed rules would allow for the long-term detention of children in immigration facilities while D<span class=""text_exposed_hide"">...</span><span class=""text_exposed_show"">HS “self-certifies” that the facilities are safe for children. </span></p><p> We’ve seen the pictures and know that children are already receiving inhumane and abusive conditions in immigration facilities after being torn from their parents by this Administration’s failed policies. History will remember this cruel, inhumane policy as one of our nation’s darkest moments if we do not immediately stop it. Add your name if you agree: the solution to family separation is not indefinite family detention.</p>",1,"Anti-Defamation League","ADL - Anti-Defamation League","https://www.facebook.com/anti.defamation.league/",2018-09-18
